date,temp_max,temp_min,precipitation,wind,weather
08-11-2012,30.187,19.837,0,10.594036,Sunny
09-11-2012,29.887,19.437,0,8.654986,Sunny
10-11-2012,28.887,18.337,0,7.628263,Sunny
11-11-2012,28.437,17.687,0,7.2359104,Sunny
12-11-2012,28.286999,17.137,0,8.4042845,Sunny
13-11-2012,27.837,16.036999,0,7.771331,Sunny
14-11-2012,27.987,15.737,0,8.654986,Sunny
15-11-2012,27.536999,15.737,0,8.669949,Sunny
16-11-2012,27.337,15.687,0,10.041354,Sunny
17-11-2012,27.337,16.487,0,13.339445,Sunny
18-11-2012,27.337,17.837,0,12.57426,Sunny
19-11-2012,29.337,21.737,0.1,10.594036,Drizzle
20-11-2012,30.187,22.687,1.5,13.004921,Drizzle
21-11-2012,27.837,22.587,0.3,17.309973,Drizzle
22-11-2012,29.337,21.937,0.1,13.339445,Drizzle
23-11-2012,28.137,22.137,0.3,7.5685663,Drizzle
24-11-2012,29.036999,21.337,0.3,11.119281,Drizzle
25-11-2012,28.987,20.937,0.4,9.793059,Drizzle
26-11-2012,28.587,20.286999,0.1,8.287822,Drizzle
27-11-2012,28.286999,19.987,0,6.924738,Sunny
28-11-2012,28.937,20.337,0,6.989936,Sunny
29-11-2012,28.286999,20.286999,0,7.2805495,Sunny
30-11-2012,29.637,19.487,0,9.826088,Sunny
01-12-2012,28.987,18.587,0,12.682018,Sunny
02-12-2012,29.237,18.487,0,12.413476,Sunny
03-12-2012,29.087,20.536999,0,10.691453,Sunny
04-12-2012,27.387,20.887,2.3000002,12.0694,Drizzle
05-12-2012,29.137,19.387,0,10.829959,Sunny
06-12-2012,29.536999,19.087,0,7.42159,Sunny
07-12-2012,30.387,19.087,0,8.311245,Sunny
08-12-2012,30.987,20.786999,0,8.557102,Sunny
09-12-2012,30.387,20.087,0,10.137692,Sunny
10-12-2012,29.587,18.837,0,9.779817,Sunny
11-12-2012,29.437,18.337,0,9.565437,Sunny
12-12-2012,29.837,19.137,0,10.464797,Sunny
13-12-2012,29.337,18.786999,0,11.770403,Sunny
14-12-2012,29.137,18.737,0,10.233123,Sunny
15-12-2012,29.437,18.536999,0,8.4963045,Sunny
16-12-2012,29.637,19.036999,0,9.673221,Sunny
17-12-2012,30.137,18.487,0,8.4963045,Sunny
18-12-2012,29.036999,18.237,0,8.4042845,Sunny
19-12-2012,28.937,18.237,0,7.754637,Sunny
20-12-2012,28.837,16.687,0,9.957108,Sunny
21-12-2012,28.587,16.837,0,7.42159,Sunny
22-12-2012,28.437,16.937,0,9.826088,Sunny
23-12-2012,27.587,17.387,0,13.217443,Sunny
24-12-2012,27.687,16.687,0,10.948973,Sunny
25-12-2012,27.937,17.036999,0,8.699793,Sunny
26-12-2012,28.286999,18.187,0,9.565437,Sunny
27-12-2012,28.137,17.187,0,12.397806,Sunny
28-12-2012,28.187,16.187,0,11.119281,Sunny
29-12-2012,25.837,20.786999,0,10.495713,Sunny
30-12-2012,27.887,21.036999,0,11.901798,Sunny
31-12-2012,28.637,20.587,0,11.090103,Sunny
01-01-2013,29.887,20.286999,0,11.753877,Sunny
02-01-2013,29.987,20.487,0,10.787993,Sunny
03-01-2013,30.687,20.837,0,11.966953,Sunny
04-01-2013,30.737,20.237,0,12.313893,Sunny
05-01-2013,29.837,20.536999,0,13.53236,Sunny
06-01-2013,28.487,21.036999,0,13.324863,Sunny
07-01-2013,29.387,19.987,0,11.298495,Sunny
08-01-2013,30.487,19.437,0,7.9932966,Sunny
09-01-2013,30.087,20.687,0,11.525623,Sunny
10-01-2013,29.487,18.036999,0,8.404285,Sunny
11-01-2013,28.187,18.187,0,7.5685663,Sunny
12-01-2013,29.387,15.887,0,8.825508,Sunny
13-01-2013,31.036999,15.137,0,10.390226,Sunny
14-01-2013,30.737,16.687,0,8.699793,Sunny
15-01-2013,29.786999,17.887,0,10.464797,Sunny
16-01-2013,29.487,18.087,0,8.557102,Sunny
17-01-2013,29.737,17.937,0,11.480557,Sunny
18-01-2013,28.637,17.637,0,14.20062,Sunny
19-01-2013,28.887,17.337,0,7.628263,Sunny
20-01-2013,29.036999,18.786999,0,9.504273,Sunny
21-01-2013,29.137,18.286999,0,12.88981,Sunny
22-01-2013,29.087,19.087,0,12.57426,Sunny
23-01-2013,28.536999,19.286999,0,11.923557,Sunny
24-01-2013,29.337,18.536999,0,15.530151,Sunny
25-01-2013,28.937,19.286999,0,12.904882,Sunny
26-01-2013,29.137,19.036999,0,10.239453,Sunny
27-01-2013,28.137,19.687,0,8.78872,Sunny
28-01-2013,28.687,19.737,1.3,10.948973,Rain
29-01-2013,28.286999,19.387,0.7,7.9036193,Drizzle
30-01-2013,28.987,18.487,0,8.825508,Sunny
31-01-2013,28.036999,18.587,0,10.883676,Sunny
01-02-2013,28.987,17.837,0,11.119281,Sunny
02-02-2013,29.187,17.587,0,9.885262,Sunny
03-02-2013,29.837,18.036999,0,11.609651,Sunny
04-02-2013,30.036999,18.187,0,12.88981,Sunny
05-02-2013,29.737,18.637,0,12.783802,Sunny
06-02-2013,30.337,18.587,0,10.799999,Sunny
07-02-2013,31.987,18.487,0,10.966713,Sunny
08-02-2013,31.137,19.337,0,11.440979,Sunny
09-02-2013,30.487,21.187,0,14.494192,Sunny
10-02-2013,30.987,20.937,0,17.072504,Sunny
11-02-2013,30.937,20.387,0,14.386494,Sunny
12-02-2013,31.187,21.687,0,13.830749,Sunny
13-02-2013,30.786999,20.637,0,11.503113,Sunny
14-02-2013,31.437,20.087,0,14.291592,Sunny
15-02-2013,30.387,19.786999,0,14.291592,Sunny
16-02-2013,27.187,21.137,9.9,12.387348,Rain
17-02-2013,26.987,19.587,6.1,7.9932966,Rain
18-02-2013,30.437,19.487,0.1,9,Drizzle
19-02-2013,29.887,20.786999,0,12.768586,Sunny
20-02-2013,30.036999,19.987,0,11.503113,Sunny
21-02-2013,30.737,19.437,0,11.966953,Sunny
22-02-2013,30.737,19.687,0,12.0694,Sunny
23-02-2013,31.387,19.786999,0,13.570615,Sunny
24-02-2013,32.037,18.786999,0,9.693296,Sunny
25-02-2013,32.836998,18.087,0,10.041354,Sunny
26-02-2013,33.437,19.387,0,11.119281,Sunny
27-02-2013,33.187,19.887,0,10.661107,Sunny
28-02-2013,33.787,19.937,0,11.113451,Sunny
01-03-2013,34.287,18.786999,0,8.699793,Sunny
02-03-2013,33.987,20.137,0,13.049689,Sunny
03-03-2013,33.887,19.687,0,14.480773,Sunny
04-03-2013,34.187,19.337,0,17.57744,Sunny
05-03-2013,32.637,18.937,0,14.480773,Sunny
06-03-2013,33.137,19.737,0,12.287555,Sunny
07-03-2013,33.437,21.837,0,12.904882,Sunny
08-03-2013,33.487,22.237,0,11.966953,Sunny
09-03-2013,34.237,22.137,0,14.24163,Sunny
10-03-2013,34.187,21.687,0,13.905509,Sunny
11-03-2013,33.737,20.987,0,14.372974,Sunny
12-03-2013,34.237,20.536999,0,12.57426,Sunny
13-03-2013,34.487,20.887,0,14.168641,Sunny
14-03-2013,32.787,20.387,0,12.904882,Sunny
15-03-2013,33.637,20.587,0,12.24,Sunny
16-03-2013,33.887,19.837,0,10.739833,Sunny
17-03-2013,34.487,19.536999,0,10.1376915,Sunny
18-03-2013,33.487,20.637,0.3,14.118243,Drizzle
19-03-2013,33.487,21.987,0,11.592895,Sunny
20-03-2013,33.787,21.786999,0,11.298495,Sunny
21-03-2013,34.487,22.587,0,13.905509,Sunny
22-03-2013,35.137,22.187,0,15.175612,Sunny
23-03-2013,34.237,21.637,0,14.986553,Sunny
24-03-2013,34.086998,21.387,0,11.770403,Sunny
25-03-2013,35.287,22.137,0,10.931203,Sunny
26-03-2013,35.537,22.237,0,11.923557,Sunny
27-03-2013,35.086998,22.587,0,14.277983,Sunny
28-03-2013,35.336998,21.937,0,15.463244,Sunny
29-03-2013,34.637,21.587,0,13.896187,Sunny
30-03-2013,34.336998,23.536999,0,14.48972,Sunny
31-03-2013,34.937,23.637,0,13.70839,Sunny
01-04-2013,35.187,23.437,0,14.973577,Sunny
02-04-2013,34.437,22.786999,0,12.324414,Sunny
03-04-2013,34.687,21.987,0,12.904882,Sunny
04-04-2013,35.737,21.937,0,13.358861,Sunny
05-04-2013,37.137,24.536999,0,15.141414,Sunny
06-04-2013,37.336998,25.337,0,14.689589,Sunny
07-04-2013,35.687,25.036999,0.3,14.007655,Drizzle
08-04-2013,35.836998,25.036999,0,15.683774,Sunny
09-04-2013,35.437,24.286999,0,15.111424,Sunny
10-04-2013,35.787,23.237,0,13.363711,Sunny
11-04-2013,35.836998,22.737,0,12.55879,Sunny
12-04-2013,35.187,23.387,0,14.081477,Sunny
13-04-2013,34.586998,23.437,0,14.24163,Sunny
14-04-2013,34.287,23.437,0,12.397806,Sunny
15-04-2013,36.287,23.737,0,12.245293,Sunny
16-04-2013,37.987,26.337,0.3,17.447933,Drizzle
17-04-2013,39.037,26.536999,0,14.689589,Sunny
18-04-2013,38.037,26.837,0,16.548256,Sunny
19-04-2013,37.937,26.387,0.1,20.00512,Drizzle
20-04-2013,31.987,24.887,19.800001,20.447239,Rain
21-04-2013,29.687,24.786999,1.8,15.379206,Drizzle
22-04-2013,30.786999,24.687,2.9999998,16.075521,Rain
23-04-2013,30.837,24.036999,1.6,13.217443,Drizzle
24-04-2013,32.887,24.337,0.6,11.435313,Drizzle
25-04-2013,33.887,24.487,0.3,10.829958,Drizzle
26-04-2013,33.987,24.887,0,11.709688,Sunny
27-04-2013,34.836998,24.687,0,11.91812,Sunny
28-04-2013,36.086998,25.487,0,11.841756,Sunny
29-04-2013,36.887,26.536999,0,13.849477,Sunny
30-04-2013,36.586998,25.786999,0,12.904882,Sunny
01-05-2013,36.737,25.587,0,12.864649,Sunny
02-05-2013,37.237,26.337,0,15.281989,Sunny
03-05-2013,37.336998,26.637,0,14.386494,Sunny
04-05-2013,36.836998,27.087,0,17.87718,Sunny
05-05-2013,35.287,26.687,0,17.026896,Sunny
06-05-2013,35.637,26.137,0,17.287498,Sunny
07-05-2013,36.637,26.387,0,13.70839,Sunny
08-05-2013,38.187,26.687,0,14.24163,Sunny
09-05-2013,38.937,27.587,0,13.450708,Sunny
10-05-2013,39.987,28.036999,0,13.896187,Sunny
11-05-2013,39.836998,28.286999,0,13.044722,Sunny
12-05-2013,38.336998,28.137,0.2,12.096214,Drizzle
13-05-2013,34.037,27.036999,0,12.979984,Sunny
14-05-2013,35.537,26.587,0,13.755579,Sunny
15-05-2013,34.086998,27.137,0,11.525623,Sunny
16-05-2013,39.437,27.087,0,12.88981,Sunny
17-05-2013,40.287,27.987,0,12.096214,Sunny
18-05-2013,39.387,28.137,0,15.575981,Sunny
19-05-2013,39.537,28.387,0,14.168641,Sunny
20-05-2013,40.086998,28.637,0,16.267857,Sunny
21-05-2013,40.787,28.937,0,14.707222,Sunny
22-05-2013,41.937,28.737,0,15.111424,Sunny
23-05-2013,42.237,29.286999,0,12.605142,Sunny
24-05-2013,43.687,28.687,0,15.137133,Sunny
25-05-2013,42.586998,30.937,0,20.111729,Sunny
26-05-2013,42.437,29.837,0,24.696102,Sunny
27-05-2013,39.687,28.337,1,18.204042,Drizzle
28-05-2013,37.336998,28.286999,0.4,17.782688,Drizzle
29-05-2013,39.637,28.087,1.1,17.782686,Drizzle
30-05-2013,36.287,26.487,3.1,17.28,Rain
31-05-2013,36.937,26.587,0,14.618837,Sunny
01-06-2013,36.187,27.036999,0.4,15.4800005,Drizzle
02-06-2013,35.637,26.887,0,13.1041975,Sunny
03-06-2013,35.687,26.237,0.8,13.392774,Drizzle
04-06-2013,35.387,25.587,15.5,7.9526596,Rain
05-06-2013,34.237,25.637,15.9,10.883676,Rain
06-06-2013,32.086998,25.387,4.4,10.390226,Rain
07-06-2013,32.336998,24.837,10.2,9.585739,Rain
08-06-2013,32.086998,25.137,3.9999998,11.570515,Rain
09-06-2013,33.237,26.487,3.6,18.692286,Rain
10-06-2013,31.637,26.036999,3.1,18.532135,Drizzle
11-06-2013,30.187,25.536999,4.1,19.694992,Drizzle
12-06-2013,26.286999,23.587,22.8,17.873556,Rain
13-06-2013,25.837,22.887,15.900001,24.503809,Rain
14-06-2013,29.237,24.437,1.4,24.29133,Drizzle
15-06-2013,31.087,24.087,1.8000001,21.24305,Drizzle
16-06-2013,32.086998,25.536999,0,18.511143,Sunny
17-06-2013,33.537,25.987,4.1,16.766108,Rain
18-06-2013,32.836998,25.987,6.3,16.62249,Rain
19-06-2013,32.937,26.587,0.2,16.311613,Drizzle
20-06-2013,33.387,25.536999,7.3,15.03835,Rain
21-06-2013,30.237,24.437,11.5,13.779114,Rain
22-06-2013,29.237,23.887,10.999999,17.309973,Drizzle
23-06-2013,26.687,23.587,16.699999,14.759999,Rain
24-06-2013,26.487,24.337,27.400002,18.72346,Rain
25-06-2013,30.286999,24.387,2,27.381308,Drizzle
26-06-2013,31.837,26.036999,0,20.265795,Sunny
27-06-2013,32.387,26.587,0,20.833395,Sunny
28-06-2013,32.237,26.737,0,20.06334,Sunny
29-06-2013,31.687,26.187,1.4000001,22.79684,Drizzle
30-06-2013,31.637,26.387,0,22.89611,Sunny
01-07-2013,31.536999,26.687,0.3,23.023119,Drizzle
02-07-2013,32.137,24.987,7.5,19.35314,Rain
03-07-2013,31.487,24.837,7.8000007,18.59845,Rain
04-07-2013,32.387,24.786999,3.1000001,15.84409,Drizzle
05-07-2013,29.487,24.687,4.3,9,Rain
06-07-2013,30.536999,25.087,8.5,13.755579,Rain
07-07-2013,29.187,24.187,19.4,11.525623,Rain
08-07-2013,30.237,23.987,30.599997,10.538843,Rain
09-07-2013,29.036999,24.286999,8.6,15.941944,Rain
10-07-2013,28.137,23.737,16.1,16.808569,Rain
11-07-2013,25.687,23.437,33.4,20.598795,Rain
12-07-2013,28.487,23.387,6.5999994,21.068459,Rain
13-07-2013,30.937,24.587,0.5,16.946787,Drizzle
14-07-2013,30.387,25.587,2.4,20.008356,Rain
15-07-2013,31.587,25.087,0.70000005,15.328561,Drizzle
16-07-2013,28.837,24.887,1.1,20.774214,Drizzle
17-07-2013,28.536999,24.036999,13.599999,24.503809,Rain
18-07-2013,26.987,23.887,18.3,18.03237,Rain
19-07-2013,26.137,23.987,14.800001,18.0036,Rain
20-07-2013,29.587,23.937,6.7999997,19.70815,Rain
21-07-2013,29.786999,24.286999,16.1,23.863409,Rain
22-07-2013,25.137,23.587,65.799995,19.35314,Rain
23-07-2013,28.187,23.536999,1,25.582806,Drizzle
24-07-2013,28.487,23.937,5.5999994,24.795612,Drizzle
25-07-2013,28.036999,23.837,9.3,21.479666,Drizzle
26-07-2013,28.137,23.487,5.2,21.175835,Drizzle
27-07-2013,30.036999,25.237,0,19.245697,Sunny
28-07-2013,30.737,25.937,0.2,21.03152,Drizzle
29-07-2013,30.437,26.237,0,24.280659,Sunny
30-07-2013,29.786999,23.887,8.200001,27.181787,Rain
31-07-2013,25.036999,23.237,20.300003,22.963936,Rain
01-08-2013,28.337,23.187,3.4,24.717085,Drizzle
02-08-2013,30.187,24.237,1.9000001,20.265795,Rain
03-08-2013,30.437,25.387,0,18.511143,Sunny
04-08-2013,31.887,24.536999,15.900001,15.192682,Rain
05-08-2013,26.087,23.536999,22.9,15.905319,Rain
06-08-2013,29.987,23.437,7,15.542662,Rain
07-08-2013,31.237,24.637,0.5,15.379206,Drizzle
08-08-2013,31.786999,24.937,1.5000001,13.049689,Drizzle
09-08-2013,31.987,24.637,9.799999,14.77755,Rain
10-08-2013,31.087,25.036999,2.3,13.493999,Rain
11-08-2013,30.536999,24.937,11.4,15.484185,Rain
12-08-2013,28.987,24.286999,16.1,13.18308,Rain
13-08-2013,29.536999,24.237,7.7,11.043261,Rain
14-08-2013,30.437,23.687,12.799999,13.722565,Rain
15-08-2013,29.987,23.887,14.8,15.124284,Rain
16-08-2013,28.237,23.937,64.6,18.25026,Rain
17-08-2013,28.187,24.137,16.1,17.518356,Rain
18-08-2013,28.587,23.887,13.300001,18.03237,Rain
19-08-2013,28.887,23.837,13.2,15.629972,Rain
20-08-2013,30.036999,25.087,0,23.469128,Sunny
21-08-2013,30.387,24.837,0,25.068514,Sunny
22-08-2013,30.536999,24.837,0,25.14852,Sunny
23-08-2013,30.036999,24.937,0,18.448023,Sunny
24-08-2013,31.786999,25.286999,0,15.745627,Sunny
25-08-2013,31.337,25.237,6.2999997,13.797912,Rain
26-08-2013,29.987,24.536999,6.7999997,15.986593,Rain
27-08-2013,29.237,23.937,5.7999997,14.917212,Rain
28-08-2013,29.087,23.887,3.1999998,9.686609,Rain
29-08-2013,30.937,24.036999,2.4,9.585739,Rain
30-08-2013,31.937,24.587,0.2,10.464797,Drizzle
31-08-2013,32.737,25.087,1.4,10.163227,Drizzle
01-09-2013,31.937,24.837,8.3,11.4862,Rain
02-09-2013,31.536999,24.637,5.3,10.163227,Rain
03-09-2013,29.687,24.837,0,7.42159,Sunny
04-09-2013,31.637,24.837,0,9.178235,Sunny
05-09-2013,31.887,24.887,0.1,13.281023,Drizzle
06-09-2013,32.287,24.786999,0.5,11.212135,Drizzle
07-09-2013,31.087,23.937,31.799997,10.1887,Rain
08-09-2013,28.087,23.536999,30.199997,5.8048253,Rain
09-09-2013,29.487,23.487,2.5,9.178235,Rain
10-09-2013,29.137,23.887,1.6,12.261158,Drizzle
11-09-2013,30.536999,23.837,6.7,14.186923,Rain
12-09-2013,29.536999,23.587,1.3,14.658676,Drizzle
13-09-2013,30.987,23.587,3.4,11.609651,Rain
14-09-2013,31.536999,23.536999,9.2,7.0911775,Rain
15-09-2013,30.536999,23.687,6.2,12.096214,Rain
16-09-2013,30.036999,24.036999,16.699999,7.928177,Rain
17-09-2013,30.487,23.937,12.9,10.446206,Rain
18-09-2013,29.137,23.937,15.099998,6.830519,Rain
19-09-2013,28.737,24.137,17.5,8.049845,Rain
20-09-2013,26.786999,24.137,30.499998,11.988594,Rain
21-09-2013,30.237,24.387,0.9,16.93531,Drizzle
22-09-2013,31.487,24.887,0,14.77755,Sunny
23-09-2013,31.237,23.487,0,14.759999,Sunny
24-09-2013,31.437,23.437,0,10.948973,Sunny
25-09-2013,30.687,23.737,3.1000001,10.514218,Rain
26-09-2013,31.637,23.687,0.1,9.9571085,Drizzle
27-09-2013,32.687,24.987,0.6,10.182337,Drizzle
28-09-2013,31.337,24.487,8.599999,13.237039,Rain
29-09-2013,29.737,24.286999,10.7,12.313894,Rain
30-09-2013,28.987,25.187,1.5000001,12.904882,Drizzle
01-10-2013,30.687,24.786999,3.5000002,8.287822,Rain
02-10-2013,27.837,24.087,18.199999,9.255571,Rain
03-10-2013,25.587,23.437,13.8,8.287822,Rain
04-10-2013,29.536999,23.286999,1.8,11.27553,Drizzle
05-10-2013,30.536999,23.687,0.1,11.966954,Drizzle
06-10-2013,30.137,23.587,0.5,9.957108,Drizzle
07-10-2013,29.937,23.637,14.200001,7.8954163,Rain
08-10-2013,29.937,23.587,5.5,7.9932976,Rain
09-10-2013,29.587,23.536999,19.1,8.089993,Rain
10-10-2013,28.737,22.887,23.199999,7.628263,Rain
11-10-2013,29.887,22.837,4.2000003,14.57889,Rain
12-10-2013,30.487,24.286999,0,21.67487,Sunny
13-10-2013,31.137,25.036999,0,17.654688,Sunny
14-10-2013,31.637,24.637,0,11.4862,Sunny
15-10-2013,31.937,23.437,0,9.826088,Sunny
16-10-2013,31.637,23.137,0,8.587338,Sunny
17-10-2013,31.286999,23.387,1.0000001,9.686609,Drizzle
18-10-2013,31.237,23.737,1.7,7.42159,Drizzle
19-10-2013,30.337,23.337,0.6,8.891344,Drizzle
20-10-2013,29.286999,23.137,4.3,7.289444,Rain
21-10-2013,27.337,23.737,7.3,9.178235,Rain
22-10-2013,26.687,23.487,6.399999,19.486609,Rain
23-10-2013,25.737,23.536999,9.099998,18.057508,Rain
24-10-2013,24.337,22.937,16.3,16.981165,Rain
25-10-2013,23.987,22.887,26.7,19.174856,Rain
26-10-2013,24.737,22.737,48.300003,18.331741,Rain
27-10-2013,28.337,22.887,3.9999998,11.384199,Rain
28-10-2013,29.937,23.187,0,13.698934,Sunny
29-10-2013,30.887,22.237,0,7.754637,Sunny
30-10-2013,29.437,22.187,0,6.792466,Sunny
31-10-2013,30.187,21.937,0,11.525623,Sunny
01-11-2013,28.937,23.087,0.2,11.435313,Drizzle
02-11-2013,29.987,22.937,0.8,10.390226,Drizzle
03-11-2013,29.837,22.437,0.3,9,Drizzle
04-11-2013,28.987,21.286999,0,9.531505,Sunny
05-11-2013,28.887,18.337,0,12.0694,Sunny
06-11-2013,28.687,18.286999,0,11.792404,Sunny
07-11-2013,28.687,19.437,0,9,Sunny
08-11-2013,28.187,20.437,0,8.049845,Sunny
09-11-2013,29.237,20.737,0,6.989936,Sunny
10-11-2013,29.137,18.587,0,9.114471,Sunny
11-11-2013,29.237,18.137,0,8.311245,Sunny
12-11-2013,28.737,17.887,0,8.473393,Sunny
13-11-2013,28.837,17.137,0,7.9526596,Sunny
14-11-2013,28.087,17.536999,0,6.989936,Sunny
15-11-2013,28.536999,17.587,0,9.449572,Sunny
16-11-2013,24.187,20.337,1.7,9.686609,Drizzle
17-11-2013,29.687,20.387,0,10.00256,Sunny
18-11-2013,30.237,20.487,0,9.387651,Sunny
19-11-2013,30.587,20.437,0,9.531505,Sunny
20-11-2013,30.937,21.587,0,11.298495,Sunny
21-11-2013,29.237,21.987,12.7,22.206486,Rain
22-11-2013,23.536999,22.337,33.7,26.654589,Rain
23-11-2013,27.036999,22.036999,2.5,17.462782,Drizzle
24-11-2013,28.337,21.087,0,9.779817,Sunny
25-11-2013,29.487,21.187,0,10.105681,Sunny
26-11-2013,29.637,19.087,0,8.669949,Sunny
27-11-2013,27.937,19.437,1.9000001,11.200571,Drizzle
28-11-2013,25.487,20.137,7.8999996,19.966211,Rain
29-11-2013,27.087,20.137,3.3999999,14.982228,Drizzle
30-11-2013,28.837,20.387,0,7.754637,Sunny
01-12-2013,29.087,21.637,3.4,8.891343,Rain
02-12-2013,28.237,21.937,0.3,11.885453,Drizzle
03-12-2013,27.536999,20.187,0,13.493999,Sunny
04-12-2013,27.387,17.337,0,9,Sunny
05-12-2013,27.137,16.737,0,8.225035,Sunny
06-12-2013,27.087,16.737,0,10.446206,Sunny
07-12-2013,26.637,16.737,0,9.726665,Sunny
08-12-2013,27.737,16.387,0,9.726665,Sunny
09-12-2013,27.536999,16.237,0,13.084402,Sunny
10-12-2013,28.187,20.036999,0,14.759999,Sunny
11-12-2013,28.987,20.786999,0,15.328561,Sunny
12-12-2013,28.887,19.987,0,11.440979,Sunny
13-12-2013,28.837,17.887,0,8.089993,Sunny
14-12-2013,28.387,15.387,0,9.346143,Sunny
15-12-2013,28.437,15.387,0,12.287555,Sunny
16-12-2013,27.036999,15.487,0,8.089993,Sunny
17-12-2013,26.437,15.787001,0,7.69592,Sunny
18-12-2013,26.687,16.786999,0,8.350138,Sunny
19-12-2013,26.437,17.937,0,8.217153,Sunny
20-12-2013,26.587,17.137,0,7.5685663,Sunny
21-12-2013,26.387,16.337,0,11.91812,Sunny
22-12-2013,25.387,16.687,0,16.279802,Sunny
23-12-2013,26.987,17.036999,0,12.6462,Sunny
24-12-2013,27.487,17.487,0,12.959999,Sunny
25-12-2013,27.637,16.786999,0,7.172949,Sunny
26-12-2013,27.087,16.437,0,7.8954163,Sunny
27-12-2013,27.337,17.286999,0,7.9036193,Sunny
28-12-2013,27.036999,17.036999,0,9.178235,Sunny
29-12-2013,27.437,16.687,0,11.720751,Sunny
30-12-2013,26.737,16.687,0,13.627795,Sunny
31-12-2013,27.087,17.187,0,14.458382,Sunny
01-01-2014,27.637,16.737,0,12.24,Sunny
02-01-2014,28.487,16.487,0,10.009036,Sunny
03-01-2014,28.837,16.737,0,9.673221,Sunny
04-01-2014,27.987,18.237,0,10.495713,Sunny
05-01-2014,28.786999,17.237,0,10.1887,Sunny
06-01-2014,28.937,16.786999,0,11.435313,Sunny
07-01-2014,29.187,17.337,0,11.592894,Sunny
08-01-2014,28.887,17.987,0,14.408997,Sunny
09-01-2014,28.387,19.987,0.1,12.599998,Drizzle
10-01-2014,28.337,19.536999,0,11.183201,Sunny
11-01-2014,28.587,18.087,0,13.493999,Sunny
12-01-2014,29.737,17.587,0,12.979984,Sunny
13-01-2014,28.337,18.137,0,11.631956,Sunny
14-01-2014,27.587,18.536999,0,10.1887,Sunny
15-01-2014,28.087,19.337,0.3,13.392774,Drizzle
16-01-2014,28.536999,19.536999,0,12.24,Sunny
17-01-2014,28.786999,19.187,0,15.30741,Sunny
18-01-2014,28.786999,19.887,0,18.847641,Sunny
19-01-2014,29.737,19.337,0,12.397806,Sunny
20-01-2014,29.087,19.637,0,13.70839,Sunny
21-01-2014,28.887,19.937,0,14.345898,Sunny
22-01-2014,27.286999,19.737,0,14.480773,Sunny
23-01-2014,27.187,18.637,0.2,14.587776,Drizzle
24-01-2014,27.987,17.786999,0,10.514218,Sunny
25-01-2014,28.087,18.937,0,12.783802,Sunny
26-01-2014,28.937,18.637,0,13.53236,Sunny
27-01-2014,28.687,19.387,0,11.720751,Sunny
28-01-2014,28.536999,18.887,0.2,12.904882,Drizzle
29-01-2014,28.687,18.687,0,14.654254,Sunny
30-01-2014,29.036999,17.737,0,11.435313,Sunny
31-01-2014,28.837,17.887,0,14.007655,Sunny
01-02-2014,28.786999,18.587,0,11.609651,Sunny
02-02-2014,29.737,17.837,0,11.27553,Sunny
03-02-2014,30.536999,18.187,0,9.904906,Sunny
04-02-2014,31.737,19.286999,0,8.311245,Sunny
05-02-2014,31.536999,19.137,0,9.793058,Sunny
06-02-2014,32.137,18.786999,0,10.483357,Sunny
07-02-2014,31.937,18.786999,0,12.758432,Sunny
08-02-2014,32.336998,19.087,0,12.522619,Sunny
09-02-2014,32.637,19.786999,0,14.118243,Sunny
10-02-2014,31.937,18.987,0,15.844089,Sunny
11-02-2014,30.887,19.237,0,15.137133,Sunny
12-02-2014,31.387,19.687,0,15.617529,Sunny
13-02-2014,30.137,19.487,0,19.083395,Sunny
14-02-2014,29.286999,19.087,0,16.58346,Sunny
15-02-2014,28.237,19.387,0,14.587776,Sunny
16-02-2014,25.937,19.637,4.7999997,15.745627,Rain
17-02-2014,30.187,18.937,1.1,9.983106,Drizzle
18-02-2014,29.637,19.737,0,14.081477,Sunny
19-02-2014,29.687,18.587,0,13.217443,Sunny
20-02-2014,30.387,17.987,0,17.399586,Sunny
21-02-2014,30.437,18.087,0,16.92383,Sunny
22-02-2014,30.887,19.237,0,15.683774,Sunny
23-02-2014,30.087,19.786999,0,16.434305,Sunny
24-02-2014,30.387,19.536999,0,14.336861,Sunny
25-02-2014,30.637,18.687,0,14.372974,Sunny
26-02-2014,30.786999,17.637,0,13.979872,Sunny
27-02-2014,30.887,18.036999,0,14.88242,Sunny
28-02-2014,30.087,18.536999,0,16.80857,Sunny
01-03-2014,30.637,20.487,0,16.418526,Sunny
02-03-2014,31.036999,20.087,0,12.313894,Sunny
03-03-2014,29.337,21.587,0,14.003028,Sunny
04-03-2014,30.036999,20.987,0,13.276144,Sunny
05-03-2014,29.887,20.737,0,16.746773,Sunny
06-03-2014,30.536999,20.286999,0,10.703569,Sunny
07-03-2014,31.036999,20.937,0,17.0763,Sunny
08-03-2014,31.587,20.087,0,14.291592,Sunny
09-03-2014,30.737,20.786999,0,14.007655,Sunny
10-03-2014,31.487,20.837,0,16.179985,Sunny
11-03-2014,31.987,21.087,0,14.904173,Sunny
12-03-2014,31.087,21.487,0,11.269782,Sunny
13-03-2014,31.536999,22.237,0,6.638072,Sunny
14-03-2014,33.937,21.987,0,12.074766,Sunny
15-03-2014,35.037,21.536999,0,14.021525,Sunny
16-03-2014,35.086998,22.587,0,11.923557,Sunny
17-03-2014,34.537,22.487,0,12.413476,Sunny
